"","text","emotion","polarity"
"7193"," actually i would love it if you just didnt have rude operators  and they wouldnt act like i was stupid that would be all ","joy","neutral"
"7194","pnc really just pissed me offfff   just so useless edu00a0u00bdedu00b8u00a1edu00a0u00bdedu00b1u008e","anger","neutral"
"7195","on hold waiting for pnc bank for 30 min awesome   ","unknown","neutral"
"7196","gee thanks  for requiring me to have a less secure online banking password  ","unknown","negative"
"7197","   been there done that gotta love the banking cartel i mean industry","joy","neutral"
"7198"," hahah they charge me 3600 immediately every time even if its 003","joy","positive"
"7199","   hahah they charge me 3600 immediately every time even if its 003","joy","positive"
"7200","   thx for heads up im def switching banks too ","unknown","positive"
"7201"," i will 100 no longer support   after zero overdraft notifications to deposit before a few issued","unknown","positive"
"7202"," 4 dollar overdraft turns into 4100 without having a 24 hour notice to make a deposit unacceptable  …","unknown","negative"
"7203","4 dollar overdraft turns into 4100 without having a 24 hour notice to make a deposit unacceptable  ","unknown","negative"
"7204","i will 100 no longer support   after zero overdraft notifications to deposit before a few issued","unknown","positive"
"7205","high marks to the customer service pros at   amp  for their swift and efficient help with my stolen cards today","anger","positive"
"7206"," 
hi i wish for you to waive my annual fee on my current credit card otherwise i will have to close it","joy","positive"
"7207"," one in process","unknown","positive"
"7208"," hi there saw your tweet and we dont want you to feel that way let us know if we can help thanks aw","unknown","positive"
"7209","thanks for helping me solve my problems today  twittertotherescue","unknown","negative"
"7210"," signed up for automatic payments on my credit card the due date is today cant find any transaction dont want 2b late","unknown","positive"
"7211"," getting this repeatedly message when trying to pay bill looks like your request didnt go through  check back in a bit","joy","negative"
"7212"," still no results from capital one 
uncaring badservice      http…","unknown","positive"
"7213"," is the mobile deposit not working i cant get the back of check step to work","sadness","neutral"
"7214"," still no results from capital one 
uncaring badservice      http…","unknown","positive"
"7215","still no results from capital one 
uncaring badservice      ","unknown","positive"
"7216"," if im leaving relatively soon theres no way to get one sooner  ill be abroad on an overseas deployment for the govt","sadness","negative"
"7217"," im moving out of country shortly and am having problems getting a chipped version of my venture card via sm can you help","unknown","neutral"
"7218"," is there a number that i can dial to speak to a live agent and not an automated machine","joy","positive"
"7219"," not at the moment i dont have my log in details with me and it was taking way too long over the phone","unknown","negative"
"7220"," yesterday i called and was treated badly by one of your repsproblem was not resolved at all can i go to a branch","unknown","negative"
"7221"," okthx for the reply and looking forward to see u in hk soon","unknown","positive"
"7222"," hi there would you kindly followdm us at  so that we may reply thanks aw","joy","positive"
"7223"," hi there please followdm us at  so that we may reply thanks aw","joy","positive"
"7224"," this needs to be 0 no minimum want text msg every time the card used no value in 20 minimum ","unknown","positive"
"7225"," why theres no branch in hong kong i am a huge huge fan of capital one why tell me why","unknown","positive"
"7226"," ","unknown","positive"
"7227","  issues with posting payments on your mobile iphone app  have not been able to schedule a payment off and on for weeks","unknown","positive"
"7228"," no kidding tell your friends 
","unknown","positive"
"7229"," seriously are you ever going to fix your android app on lollipop this is getting ridiculous","unknown","negative"
"7230"," have a question need to direct message","unknown","negative"
"7231"," still waiting for those envelopes you promised me weeks ago because your tech dev team is stuck in 2005","anger","positive"
"7232"," android l sdk was out in october whats the hold up","unknown","positive"
"7233"," i did and it worked but it doesnt give me  a warm fuzzy feeling when i log into my bank and thats what i get","joy","negative"
"7234"," were leaving for the night tweet us in the ammj","unknown","positive"
"7235","  dont get fooled by  they got fined 210 million amp they want u to follow them fuck them call centers","sadness","negative"
"7236"," yes","unknown","positive"
"7237"," dont see how it would matter considering your just gonna side with themand treat me like a low class citizen edu00a0u00bdedu00b8u0082","joy","positive"
"7238","  lawrencevillesuwanee rd branch suwanee ga","unknown","positive"
"7239"," customer service just sucks and the fees i keep getting for no reason do too","unknown","positive"
"7240"," officially worst banking service ive ever had","unknown","neutral"
"7241"," making me think i was denied then charged me amp you guys let it go thrfees so i am making a youtube video for ppl to be aware","unknown","positive"
"7242"," and then elegant themes here denied my registration alledegy ","unknown","positive"
"7243"," sure  claimed theyd look into my ticket and get back with me but never did and then charged nmy aact","sadness","neutral"
"7244"," yes","unknown","positive"
"7245","any new atms coming or new branches listing in ga or fl ","unknown","positive"
"7246"," did that","unknown","positive"
"7247","please join us for our daca dapa forum this friday night in va immigration  ","joy","positive"
"7248"," my friend opened her account the day before me amp received her ipad mini yesterday  when can i expect mine","joy","neutral"
"7249"," le personnel de ludm au 7101 espère en effet voir un changement merci de votre intérêt pour ce dossier","unknown","positive"
"7250"," thx i called online banking amp they connected me euro on their way to my branch now cheers","unknown","negative"
"7251","if you want my investment   you will stop using ring back technique for outbound csa rude","unknown","positive"
"7252"," sent a dm please call anytime before noon thank you previous issues we talked abt before","joy","neutral"
